area,lon,lat,num_bed,num_bath,bank,cafe,college,hospital,marketplace,medical_supply,parking,pharmacy,school,supermarket,university,price,point,pointPlus,pointPlus1,newprice
64,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,124946.1439,20,22500,2150,127096.1439
50,105.845026,20.996513,6,4,10,10,3,2,4,2,1,10,10,10,3,185264.972,20,28200,2720,187984.972
35,105.700178,20.999249,3,4,0,1,0,0,0,0,0,1,1,1,0,137871.6071,15,1500,50,137921.6071
50,105.821992,21.006356,6,5,10,10,1,0,2,0,0,10,10,10,3,249892.2878,20,23400,2240,252132.2878
55,106.738134,10.701666,4,5,6,10,0,0,1,0,1,6,3,3,0,176647.9966,15,13200,1220,177867.9966
52,106.70747,20.857979,2,5,2,7,0,0,1,0,2,4,7,0,0,42869.45282,18,12600,1160,44029.45282
28,106.632837,10.885385,4,3,0,10,0,0,0,0,0,3,1,2,0,76691.08143,20,6900,590,77281.08143
25,106.627359,10.792073,1,2,8,10,0,1,1,1,1,10,10,6,1,122791.9,20,21600,2060,124851.9
60,106.739436,10.854675,4,4,0,10,0,0,0,0,1,1,1,0,0,135717.3632,20,6900,590,136307.3632
54,106.755473,10.835861,2,2,1,10,1,0,1,0,0,0,1,5,0,142180.0948,20,9000,800,142980.0948
29,106.656791,10.864549,1,1,1,10,1,0,0,0,2,2,2,3,0,84015.51056,20,9000,800,84815.51056
52,106.692159,10.828284,4,3,8,10,3,0,0,0,1,7,8,4,2,232658.3369,20,19800,1880,234538.3369
68,106.649141,10.840977,4,4,1,10,3,0,1,0,1,10,10,3,1,271434.7264,20,18300,1730,273164.7264
24,106.699487,10.767984,2,2,10,10,0,6,9,6,6,10,10,10,1,180956.4843,20,34500,3350,184306.4843
43,106.669984,20.839104,3,3,8,10,0,0,2,0,1,9,2,4,0,107712.193,18,14400,1340,109052.193
45,105.886467,20.995144,4,4,1,2,1,0,0,0,1,6,4,4,0,155105.5579,20,6000,500,155605.5579
43,106.689606,20.83672,4,5,0,10,1,0,1,0,1,1,8,4,7,215424.386,18,14700,1370,216794.386
58,106.687384,10.797824,4,3,10,10,8,1,1,1,0,10,10,4,2,383455.4072,20,27600,2660,386115.4072
36,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,124946.1439,15,1500,50,124996.1439
55,106.7248,10.862564,4,3,4,10,0,0,4,0,0,5,4,4,0,188280.9134,20,15600,1460,189740.9134
78,106.692681,10.753682,6,4,4,10,4,1,3,1,2,7,9,4,2,404997.8458,20,22500,2150,407147.8458
66,106.758773,10.779981,4,4,6,10,0,0,2,0,0,4,0,2,1,180956.4843,20,11400,1040,181996.4843
60,106.688236,10.816932,4,2,4,10,3,0,1,0,4,6,10,6,0,234812.5808,20,20100,1910,236722.5808
55,106.739436,10.854675,3,3,0,10,0,0,0,0,1,1,1,0,0,161568.2895,20,6900,590,162158.2895
68,106.661082,10.839881,4,5,10,10,0,0,2,0,2,10,6,10,0,323136.5791,20,19200,1820,324956.5791
48,105.826721,21.023642,6,4,10,10,0,2,1,2,0,10,10,10,4,232658.3369,20,23700,2270,234928.3369
44,106.768026,10.860201,2,2,0,10,1,0,0,0,0,8,3,2,0,146488.5825,20,9300,830,147318.5825
70,105.856189,21.019646,4,3,10,10,3,4,0,4,0,9,10,9,2,236535.9759,20,26400,2540,239075.9759
32,105.855987,20.999179,4,4,2,10,1,0,1,0,2,10,10,10,0,135717.3632,20,17700,1670,137387.3632
33,106.640568,10.835879,2,2,3,10,0,1,2,1,1,10,5,7,0,143041.7923,20,15000,1400,144441.7923
40,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,114174.9246,15,1500,50,114224.9246
41,105.683527,21.134962,3,2,0,1,0,0,1,0,0,0,2,0,0,318828.0913,15,3300,230,319058.0913
49,105.861978,20.998284,3,3,10,10,1,1,2,1,1,10,6,5,1,193881.9474,20,20700,1970,195851.9474
32,106.671028,10.832526,3,2,10,10,0,0,0,0,0,10,10,1,2,142180.0948,20,21000,2000,144180.0948
24,105.700178,20.999249,4,2,0,1,0,0,0,0,0,1,1,1,0,71090.04739,15,1500,50,71140.04739
48,106.649141,10.840977,4,5,1,10,3,0,1,0,1,10,10,3,1,245583.8001,20,18300,1730,247313.8001
68,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,106850.4955,20,22500,2150,109000.4955
48,105.845871,20.989286,3,3,10,10,0,0,4,0,1,10,10,8,1,157259.8018,20,24600,2360,159619.8018
66,106.643578,10.848148,1,1,2,10,0,0,1,0,0,10,10,5,0,193881.9474,20,17100,1610,195491.9474
44,106.690442,10.792562,1,1,10,10,5,1,3,1,0,10,10,8,1,228349.8492,20,27600,2660,231009.8492
30,105.790734,21.037078,4,3,10,10,3,0,4,0,0,10,10,10,2,137871.6071,20,26400,2540,140411.6071
34,105.89818,21.027429,3,4,0,10,0,0,2,0,1,3,1,4,0,120637.6562,20,8700,770,121407.6562
51,106.643736,10.770707,3,3,10,10,1,0,7,0,5,10,10,3,0,221887.1176,20,27900,2690,224577.1176
26,106.643578,10.848148,2,2,2,10,0,0,1,0,0,10,10,5,0,107712.193,20,17100,1610,109322.193
52,106.670832,10.85278,4,4,0,10,0,0,0,0,0,2,4,0,0,215424.386,20,9600,860,216284.386
51,106.630354,10.716615,3,3,2,10,1,1,0,1,0,5,2,0,0,112020.6807,20,10500,950,112970.6807
75,106.564656,10.664309,3,3,4,3,0,0,0,0,1,2,3,1,0,90478.24214,15,6900,590,91068.24214
36,105.863234,20.989274,3,4,3,10,1,0,3,0,0,10,7,6,1,131839.7243,20,17400,1640,133479.7243
54,105.85618,20.995127,3,3,8,10,0,0,1,0,3,10,9,2,2,157259.8018,20,19800,1880,159139.8018
43,106.689606,20.83672,8,5,0,10,1,0,1,0,1,1,8,4,7,193881.9474,18,14700,1370,195251.9474
26,106.646576,10.782263,3,4,10,10,0,0,7,0,0,10,9,8,1,224041.3615,20,26400,2540,226581.3615
55,105.844992,21.007009,4,4,9,10,0,2,0,2,5,9,10,6,10,189573.4597,20,22200,2120,191693.4597
66,106.718415,10.805059,3,3,10,10,2,0,2,0,1,8,10,3,1,288668.6773,20,24000,2300,290968.6773
45,105.814073,20.986316,3,3,1,10,1,0,3,0,0,10,9,5,0,133563.1193,20,18000,1700,135263.1193
40,105.700178,20.999249,6,4,0,1,0,0,0,0,0,1,1,1,0,224041.3615,15,1500,50,224091.3615
36,105.799102,20.997915,2,3,10,10,1,2,0,2,0,7,6,10,2,168031.0211,20,19800,1880,169911.0211
38,105.799102,20.997915,6,4,10,10,1,2,0,2,0,7,6,10,2,163722.5334,20,19800,1880,165602.5334
31,105.74178,20.979241,4,3,0,1,0,0,2,0,1,0,0,0,0,137871.6071,20,2400,140,138011.6071
49,106.643736,10.770707,6,5,10,10,1,0,7,0,5,10,10,3,0,340370.5299,20,27900,2690,343060.5299
59,106.640568,10.835879,4,5,3,10,0,1,2,1,1,10,5,7,0,215424.386,20,15000,1400,216824.386
64,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,64627.31581,15,6900,590,65217.31581
68,105.884411,20.905985,3,4,0,3,1,0,0,0,0,0,1,0,0,200344.679,15,3300,230,200574.679
60,106.666808,10.862794,3,3,0,8,0,0,0,0,2,1,1,5,0,132701.4218,20,5700,470,133171.4218
45,106.646576,10.782263,2,2,10,10,0,0,7,0,0,10,9,8,1,236966.8246,20,26400,2540,239506.8246
30,106.697462,10.798689,2,2,10,10,3,4,3,4,0,10,10,5,1,137871.6071,20,29100,2810,140681.6071
24,106.627359,10.792073,2,2,8,10,0,1,1,1,1,10,10,6,1,90478.24214,20,21600,2060,92538.24214
71,105.85618,20.995127,5,4,8,10,0,0,1,0,3,10,9,2,2,198190.4352,20,19800,1880,200070.4352
69,106.706662,10.796474,3,3,10,10,3,6,4,6,1,10,10,4,5,116329.1685,20,31800,3080,119409.1685
55,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,155105.5579,15,1500,50,155155.5579
75,106.643736,10.770707,5,5,10,10,1,0,7,0,5,10,10,3,0,413614.8212,20,27900,2690,416304.8212
36,105.85548,21.009572,4,4,10,10,1,2,10,2,0,10,10,7,1,180956.4843,20,32400,3140,184096.4843
31,106.701089,10.800304,3,3,10,10,4,0,4,0,1,10,10,5,1,187419.2159,20,27000,2600,190019.2159
37,106.758773,10.779981,1,1,6,10,0,0,2,0,0,4,0,2,1,114174.9246,20,11400,1040,115214.9246
31,106.692148,10.807157,4,3,10,10,3,4,1,4,2,10,10,10,0,185264.972,20,27300,2630,187894.972
93,108.146252,16.071926,3,3,4,10,2,0,1,0,0,10,5,7,1,109866.4369,16,15000,1400,111266.4369
70,106.766965,10.831528,3,2,9,10,0,0,1,0,0,10,5,5,0,122791.9,20,16800,1580,124371.9
65,106.739436,10.854675,2,1,0,10,0,0,0,0,1,1,1,0,0,114174.9246,20,6900,590,114764.9246
41,106.648391,10.769013,6,4,10,10,2,0,5,0,3,10,10,6,0,215424.386,20,26700,2570,217994.386
34,106.688591,10.800964,3,3,10,10,10,2,1,2,0,10,10,4,1,170185.265,20,29700,2870,173055.265
48,106.672648,20.849608,4,3,10,10,0,5,1,5,1,10,6,1,1,280051.7019,18,22800,2180,282231.7019
59,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,357604.4808,15,1500,50,357654.4808
66,106.643578,10.848148,2,2,2,10,0,0,1,0,0,10,10,5,0,206807.4106,20,17100,1610,208417.4106
70,106.656791,10.864549,2,1,1,10,1,0,0,0,2,2,2,3,0,129254.6316,20,9000,800,130054.6316
36,106.666517,10.796181,3,2,10,10,0,5,2,5,2,10,10,10,1,275743.2141,20,27300,2630,278373.2141
52,106.630639,10.78515,2,2,7,10,2,1,1,1,0,10,8,1,0,189573.4597,20,20400,1940,191513.4597
22,106.698242,10.745437,2,2,3,10,0,0,3,0,2,5,8,7,1,62473.07195,20,17700,1670,64143.07195
50,105.818783,20.998849,6,4,10,10,4,0,2,0,0,10,10,8,1,185264.972,20,25200,2420,187684.972
73,105.844992,21.007009,5,4,9,10,0,2,0,2,5,9,10,6,10,189573.4597,20,22200,2120,191693.4597
64,106.609234,10.810142,1,1,2,10,1,0,1,0,2,3,1,3,0,183110.7281,20,9600,860,183970.7281
48,106.609167,10.745275,2,1,3,10,2,4,0,4,4,2,4,2,0,120637.6562,20,16200,1520,122157.6562
42,106.70564,10.689027,4,3,0,8,0,0,0,0,0,1,2,0,0,96940.97372,15,6600,560,97500.97372
51,106.640871,10.794649,2,3,10,10,1,3,8,3,0,10,10,10,0,254200.7755,20,31500,3050,257250.7755
46,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,168031.0211,20,6900,590,168621.0211
50,105.700178,20.999249,6,4,0,1,0,0,0,0,0,1,1,1,0,146488.5825,15,1500,50,146538.5825
89,106.666517,10.796181,3,2,10,10,0,5,2,5,2,10,10,10,1,376992.6756,20,27300,2630,379622.6756
37,105.85548,21.009572,4,4,10,10,1,2,10,2,0,10,10,7,1,148642.8264,20,32400,3140,151782.8264
60,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,49547.60879,15,6900,590,50137.60879
48,106.665834,10.909141,4,4,0,4,0,0,0,0,0,1,0,0,0,52563.55019,15,2400,140,52703.55019
85,108.182318,16.052819,3,3,0,10,0,0,1,0,1,6,2,1,0,124946.1439,16,8700,770,125716.1439
33,106.623406,10.779159,2,2,1,10,0,1,0,1,3,10,7,5,0,178802.2404,20,13800,1280,180082.2404
38,106.687701,10.81169,3,4,7,10,4,0,4,0,2,10,10,9,0,284360.1896,20,25200,2420,286780.1896
30,105.700178,20.999249,2,1,0,1,0,0,0,0,0,1,1,1,0,37052.9944,15,1500,50,37102.9944
27,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,81861.2667,20,8700,770,82631.2667
31,105.85618,20.995127,3,3,8,10,0,0,1,0,3,10,9,2,2,150797.0702,20,19800,1880,152677.0702
90,106.692681,10.753682,3,3,4,10,4,1,3,1,2,7,9,4,2,35329.59931,20,22500,2150,37479.59931
27,106.70571,10.747239,3,3,2,10,0,4,6,4,3,10,7,8,0,140025.8509,20,22500,2150,142175.8509
50,106.640568,10.835879,5,6,3,10,0,1,2,1,1,10,5,7,0,288668.6773,20,15000,1400,290068.6773
61,106.667416,10.807035,3,2,10,10,5,2,0,2,3,6,9,5,1,105557.9492,20,24900,2390,107947.9492
64,105.884411,20.905985,4,5,0,3,1,0,0,0,0,0,1,0,0,202498.9229,15,3300,230,202728.9229
67,106.589145,10.759282,5,6,2,10,0,0,2,0,0,5,6,9,0,206807.4106,20,14400,1340,208147.4106
25,106.677388,10.766555,1,1,10,10,0,1,10,1,2,10,10,10,5,271434.7264,20,30900,2990,274424.7264
38,105.67348,21.170924,4,3,1,3,0,0,0,0,0,6,7,2,0,171477.8113,15,8700,770,172247.8113
52,106.692148,10.807157,4,5,10,10,3,4,1,4,2,10,10,10,0,264971.9948,20,27300,2630,267601.9948
24,106.667262,10.838393,2,2,1,10,1,0,2,0,2,10,5,5,0,122791.9,20,13500,1250,124041.9
48,106.692159,10.828284,4,3,8,10,3,0,0,0,1,7,8,4,2,224041.3615,20,19800,1880,225921.3615
21,106.739436,10.854675,1,1,0,10,0,0,0,0,1,1,1,0,0,31882.80913,20,6900,590,32472.80913
58,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,133563.1193,15,1500,50,133613.1193
36,105.85548,21.009572,4,4,10,10,1,2,10,2,0,10,10,7,1,180956.4843,20,32400,3140,184096.4843
51,106.689128,20.836939,3,4,1,10,1,0,1,0,1,4,8,4,5,165876.7773,18,15300,1430,167306.7773
38,106.688591,10.800964,2,2,10,10,10,2,1,2,0,10,10,4,1,94355.88109,20,29700,2870,97225.88109
31,105.673952,21.060425,3,3,1,2,0,0,1,0,0,3,0,0,0,150797.0702,15,2700,170,150967.0702
45,106.698242,10.745437,2,2,3,10,0,0,3,0,2,5,8,7,1,135717.3632,20,17700,1670,137387.3632
51,106.819337,10.821872,3,3,1,3,0,0,1,0,0,1,0,0,0,170185.265,20,3300,230,170415.265
40,106.62769,10.752863,4,3,10,10,3,2,1,2,0,9,9,7,0,193881.9474,20,24600,2360,196241.9474
27,106.697395,10.758734,1,2,10,10,0,3,4,3,3,3,10,7,0,105557.9492,20,27300,2630,108187.9492
72,106.656791,10.864549,4,4,1,10,1,0,0,0,2,2,2,3,0,200344.679,20,9000,800,201144.679
48,106.604649,10.75694,2,2,2,10,1,0,1,0,0,10,4,4,0,140025.8509,20,12300,1130,141155.8509
37,105.818399,21.010338,4,4,10,10,2,3,1,3,0,10,10,10,1,155105.5579,20,25800,2480,157585.5579
40,106.711024,10.81198,4,4,10,10,3,0,1,0,5,10,10,4,0,254200.7755,20,23700,2270,256470.7755
40,106.658326,10.855521,2,2,1,10,0,0,1,0,2,10,8,7,0,114174.9246,20,14700,1370,115544.9246
44,106.738134,10.701666,2,2,6,10,0,0,1,0,1,6,3,3,0,93494.18354,15,13200,1220,94714.18354
35,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,206807.4106,15,1500,50,206857.4106
42,105.683527,21.134962,4,3,0,1,0,0,1,0,0,0,2,0,0,310211.1159,15,3300,230,310441.1159
35,105.797579,21.026999,5,4,3,10,0,0,3,0,1,9,10,10,1,140025.8509,20,19500,1850,141875.8509
56,105.717436,21.08624,2,2,0,7,0,0,0,0,1,2,4,0,0,114174.9246,15,7800,680,114854.9246
65,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,211115.8983,20,22500,2150,213265.8983
64,106.627359,10.792073,1,1,8,10,0,1,1,1,1,10,10,6,1,243429.5562,20,21600,2060,245489.5562
42,105.849997,21.013129,4,4,10,10,6,9,10,9,6,10,10,10,0,258509.2632,20,41700,4070,262579.2632
84,106.7431,10.68731,4,4,4,10,0,0,0,0,0,2,3,1,0,224041.3615,15,11100,1010,225051.3615
31,106.63836,10.763761,2,2,2,10,0,0,3,0,1,4,9,4,0,157259.8018,20,18000,1700,158959.8018
55,106.613219,10.835693,3,3,0,10,0,0,1,0,2,4,4,7,0,127100.3878,20,10500,950,128050.3878
38,105.783627,20.985449,9,7,4,10,2,0,0,0,0,10,10,10,0,155105.5579,20,18600,1760,156865.5579
60,106.556232,10.817687,2,2,0,5,0,0,0,0,0,2,1,0,0,72382.59371,15,3900,290,72672.59371
20,105.700178,20.999249,2,2,0,1,0,0,0,0,0,1,1,1,0,80137.87161,15,1500,50,80187.87161
84,106.596951,10.76963,2,2,0,10,0,0,0,0,0,1,2,3,0,137871.6071,20,7800,680,138551.6071
25,106.722136,10.734963,3,3,6,10,1,4,3,4,5,7,8,7,0,107712.193,20,23700,2270,109982.193
41,105.824745,20.999468,5,4,10,10,2,1,1,1,0,10,10,10,1,150797.0702,20,24000,2300,153097.0702
54,106.596951,10.76963,2,2,0,10,0,0,0,0,0,1,2,3,0,159414.0457,20,7800,680,160094.0457
60,106.738134,10.701666,4,5,6,10,0,0,1,0,1,6,3,3,0,170185.265,15,13200,1220,171405.265
45,106.819337,10.821872,2,2,1,3,0,0,1,0,0,1,0,0,0,133563.1193,20,3300,230,133793.1193
56,106.596951,10.76963,4,4,0,10,0,0,0,0,0,1,2,3,0,129254.6316,20,7800,680,129934.6316
60,106.62525,10.843491,4,3,0,10,0,1,1,1,0,5,6,2,0,219732.8738,20,13200,1220,220952.8738
30,106.61755,10.838679,2,1,10,10,0,0,1,0,0,9,5,3,0,98233.52003,20,17400,1640,99873.52003
76,106.635165,10.745968,1,2,10,10,0,2,1,2,0,10,10,10,0,172339.5088,20,23700,2270,174609.5088
50,106.677388,10.766555,2,2,10,10,0,1,10,1,2,10,10,10,5,124946.1439,20,30900,2990,127936.1439
30,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,36622.14563,20,22500,2150,38772.14563
50,106.630268,10.881171,3,3,0,10,0,0,0,0,0,1,3,5,0,90478.24214,20,8700,770,91248.24214
50,106.656791,10.864549,2,2,1,10,1,0,0,0,2,2,2,3,0,73244.29125,20,9000,800,74044.29125
60,106.736985,10.753421,2,2,0,10,0,0,0,0,0,0,1,2,0,213270.1422,20,6900,590,213860.1422
30,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,59887.97932,15,1500,50,59937.97932
80,108.197436,16.014082,2,2,0,10,0,0,1,0,0,0,2,2,0,103403.7053,16,8700,770,104173.7053
36,106.742159,10.693674,2,2,4,10,0,0,1,0,0,5,4,3,0,72382.59371,15,12900,1190,73572.59371
42,106.652414,10.847202,2,2,1,10,3,0,1,0,2,10,3,9,0,189573.4597,20,12000,1100,190673.4597
40,106.742159,10.693674,2,2,4,10,0,0,1,0,0,5,4,3,0,73244.29125,15,12900,1190,74434.29125
28,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,71090.04739,20,22500,2150,73240.04739
90,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,157259.8018,20,22500,2150,159409.8018
55,106.661082,10.839881,3,2,10,10,0,0,2,0,2,10,6,10,0,175355.4502,20,19200,1820,177175.4502
44,106.563649,10.824307,2,2,0,4,0,0,0,0,0,0,0,0,0,38776.38949,15,2400,140,38916.38949
49,105.861978,20.998284,3,3,10,10,1,1,2,1,1,10,6,5,1,193881.9474,20,20700,1970,195851.9474
37,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,120637.6562,15,1500,50,120687.6562
51,106.710613,10.81347,4,5,10,10,4,0,1,0,6,10,9,3,0,236966.8246,20,23400,2240,239206.8246
30,106.564656,10.664309,2,1,4,3,0,0,0,0,1,2,3,1,0,22834.98492,15,6900,590,23424.98492
41,106.731386,10.647218,4,3,2,8,0,0,1,0,0,0,0,5,0,101249.4614,15,6900,590,101839.4614
70,106.772378,10.811949,2,2,0,10,2,0,0,0,1,7,9,2,2,59457.13055,20,15300,1430,60887.13055
34,105.871187,20.969137,5,4,0,5,0,0,2,0,2,1,7,4,0,142180.0948,20,11100,1010,143190.0948
35,106.742159,10.693674,2,1,4,10,0,0,1,0,0,5,4,3,0,36191.29685,15,12900,1190,37381.29685
50,106.683381,10.828972,2,2,10,10,4,1,0,1,0,10,10,9,1,103403.7053,20,24300,2330,105733.7053
84,106.7431,10.68731,4,4,4,10,0,0,0,0,0,2,3,1,0,232658.3369,15,11100,1010,233668.3369
20,105.867288,21.011441,2,3,2,10,0,0,0,0,1,10,7,3,0,90478.24214,20,13500,1250,91728.24214
50,105.819723,21.0146,6,4,10,10,2,1,2,1,1,10,10,10,1,208961.6545,20,24900,2390,211351.6545
31,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,94786.72986,15,1500,50,94836.72986
42,105.85618,20.995127,3,2,8,10,0,0,1,0,3,10,9,2,2,159414.0457,20,19800,1880,161294.0457
37,105.85618,20.995127,3,3,8,10,0,0,1,0,3,10,9,2,2,137871.6071,20,19800,1880,139751.6071
35,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,129254.6316,15,1500,50,129304.6316
76,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,172339.5088,20,6900,590,172929.5088
83,106.379465,10.983186,4,5,0,2,0,0,0,0,0,0,0,0,0,249892.2878,15,1200,20,249912.2878
65,105.791835,21.035253,4,5,10,10,4,0,4,0,2,10,10,10,3,323136.5791,20,27000,2600,325736.5791
52,106.627359,10.792073,2,2,8,10,0,1,1,1,1,10,10,6,1,168031.0211,20,21600,2060,170091.0211
27,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,189573.4597,20,22500,2150,191723.4597
41,106.651766,10.775578,4,3,10,10,4,6,3,6,0,10,10,3,1,269280.4826,20,31500,3050,272330.4826
51,105.817719,20.990112,3,3,1,10,0,1,2,1,0,10,10,8,0,129254.6316,20,18300,1730,130984.6316
39,106.630639,10.78515,2,2,7,10,2,1,1,1,0,10,8,1,0,124946.1439,20,20400,1940,126886.1439
63,106.683563,10.807094,6,5,6,10,1,2,4,2,0,10,10,9,0,258509.2632,20,24600,2360,260869.2632
81,106.728364,10.737603,4,5,5,10,0,1,0,1,7,8,9,5,0,245583.8001,20,18000,1700,247283.8001
33,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,75398.53511,20,22500,2150,77548.53511
36,106.705257,10.805544,2,2,10,10,1,0,2,0,1,10,10,7,0,75398.53511,20,23400,2240,77638.53511
39,106.666808,10.761581,4,3,10,10,2,6,8,6,0,10,10,9,6,98233.52003,20,34800,3380,101613.52
56,106.605938,10.805854,3,2,1,10,0,0,1,0,0,7,4,3,0,187419.2159,20,11100,1010,188429.2159
68,106.739436,10.854675,4,4,0,10,0,0,0,0,1,1,1,0,0,319689.7889,20,6900,590,320279.7889
40,106.643578,10.848148,2,2,2,10,0,0,1,0,0,10,10,5,0,176647.9966,20,17100,1610,178257.9966
60,106.651766,10.775578,5,5,10,10,4,6,3,6,0,10,10,3,1,340370.5299,20,31500,3050,343420.5299
70,106.758773,10.779981,4,5,6,10,0,0,2,0,0,4,0,2,1,280051.7019,20,11400,1040,281091.7019
45,105.85618,20.995127,5,2,8,10,0,0,1,0,3,10,9,2,2,176647.9966,20,19800,1880,178527.9966
59,106.667262,10.838393,2,2,1,10,1,0,2,0,2,10,5,5,0,165876.7773,20,13500,1250,167126.7773
40,106.683563,10.807094,5,4,6,10,1,2,4,2,0,10,10,9,0,226195.6053,20,24600,2360,228555.6053
80,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,191727.7036,20,22500,2150,193877.7036
82,106.728364,10.737603,4,5,5,10,0,1,0,1,7,8,9,5,0,234812.5808,20,18000,1700,236512.5808
52,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,114174.9246,20,6900,590,114764.9246
32,105.890331,20.979671,3,4,2,9,0,0,0,0,5,7,1,3,0,103403.7053,20,7500,650,104053.7053
60,106.692681,10.753682,4,3,4,10,4,1,3,1,2,7,9,4,2,224041.3615,20,22500,2150,226191.3615
50,105.748313,20.97971,3,3,0,4,0,0,2,0,1,5,3,4,0,236966.8246,20,6900,590,237556.8246
78,108.188689,16.043665,3,2,0,10,0,0,1,0,0,2,3,0,0,124946.1439,16,9600,860,125806.1439
45,105.818783,20.998849,4,3,10,10,4,0,2,0,0,10,10,8,1,310211.1159,20,25200,2420,312631.1159
49,106.680057,10.881628,2,2,0,10,0,0,1,0,0,6,8,2,0,118483.4123,20,14100,1310,119793.4123
50,106.728364,10.737603,2,2,5,10,0,1,0,1,7,8,9,5,0,148642.8264,20,18000,1700,150342.8264
24,106.703291,10.755829,3,4,10,10,1,3,4,3,0,10,8,10,1,213270.1422,20,26100,2510,215780.1422
48,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,120637.6562,15,6900,590,121227.6562
37,105.85548,21.009572,4,4,10,10,1,2,10,2,0,10,10,7,1,146488.5825,20,32400,3140,149628.5825
36,106.678735,10.818685,2,2,10,10,1,5,3,5,1,10,10,8,1,101249.4614,20,28800,2780,104029.4614
38,106.750474,10.83848,1,1,0,10,0,0,1,0,0,1,2,2,0,99095.21758,20,8700,770,99865.21758
30,106.697462,10.798689,3,3,10,10,3,4,3,4,0,10,10,5,1,204653.1667,20,29100,2810,207463.1667
70,106.656791,10.864549,4,4,1,10,1,0,0,0,2,2,2,3,0,198190.4352,20,9000,800,198990.4352
37,105.818783,20.998849,3,3,10,10,4,0,2,0,0,10,10,8,1,142180.0948,20,25200,2420,144600.0948
50,106.666808,10.862794,4,3,0,8,0,0,0,0,2,1,1,5,0,99095.21758,20,5700,470,99565.21758
45,105.700178,20.999249,6,4,0,1,0,0,0,0,0,1,1,1,0,180956.4843,15,1500,50,181006.4843
50,106.649141,10.840977,4,5,1,10,3,0,1,0,1,10,10,3,1,219732.8738,20,18300,1730,221462.8738
97,106.616276,10.766118,3,2,2,10,0,0,3,0,2,7,2,7,0,299439.8966,20,11700,1070,300509.8966
50,106.697086,10.805571,2,3,10,10,3,6,3,6,2,10,10,8,2,409306.3335,20,30900,2990,412296.3335
20,106.742159,10.693674,2,1,4,10,0,0,1,0,0,5,4,3,0,31236.53598,15,12900,1190,32426.53598
57,106.597399,10.764623,3,2,0,10,0,0,0,0,0,2,3,5,0,144334.3386,20,8700,770,145104.3386
48,105.700178,20.999249,2,1,0,1,0,0,0,0,0,1,1,1,0,53769.92676,15,1500,50,53819.92676
63,106.670337,10.779154,7,5,10,10,1,3,4,3,1,10,10,6,2,422231.7966,20,27900,2690,424921.7966
36,106.66863,20.849195,2,2,10,10,1,5,3,5,0,10,9,3,1,124946.1439,18,27900,2690,127636.1439
80,106.589145,10.759282,4,2,2,10,0,0,2,0,0,5,6,9,0,159414.0457,20,14400,1340,160754.0457
54,106.60083,10.722836,5,3,1,7,0,0,1,0,2,3,1,1,0,208961.6545,15,6600,560,209521.6545
34,106.640568,10.835879,4,3,3,10,0,1,2,1,1,10,5,7,0,124946.1439,20,15000,1400,126346.1439
27,106.657891,10.804384,2,4,10,10,1,0,0,0,3,3,10,8,2,217578.6299,20,21600,2060,219638.6299
52,105.712043,21.101884,4,3,0,2,0,0,0,0,0,0,0,0,0,155105.5579,15,1200,20,155125.5579
52,106.743079,10.69012,2,2,5,10,0,0,0,0,0,4,4,2,0,129254.6316,15,12600,1160,130414.6316
40,106.728364,10.737603,4,4,5,10,0,1,0,1,7,8,9,5,0,109866.4369,20,18000,1700,111566.4369
36,105.673952,21.060425,3,4,1,2,0,0,1,0,0,3,0,0,0,135717.3632,15,2700,170,135887.3632
